date;time;subject;blocknum;trialnum;stimnumber;moonie;cor1;cor2;Kategorie;RT;solution;solution_RT;AHA_response;AHA_RT;sudden_response;sudden_RT;certain_response;certain_RT;sex;age;citizen;proficiency;edu
04/12/2023;12:56:45;124;85;6;74;2PVIP_068_carafe3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;86;6;87;2PVIP_081_elephant2_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;87;6;36;1PVIP_036_pen2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;88;6;89;2PVIP_084_fish1_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;89;6;31;1PVIP_031_lizard_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;90;6;117;2PVIP_112_watch.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;91;6;98;2PVIP_093_kamel_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;92;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;93;6;7;1PVIP_007_bird3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;94;6;92;2PVIP_087_goat_gauss5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;95;6;38;1PVIP_038_python2_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;96;6;101;2PVIP_096_lamb_gauss3.jpg;1;0;1;2968;Hund;7448;4;1741;5;1566;5;1623;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;97;6;58;1PVIP_118_phone_gauss5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;98;6;24;1PVIP_024_hamster2_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;99;6;90;2PVIP_085_frog5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;100;6;56;1PVIP_116_otter.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;101;6;22;1PVIP_022_frog2_gauss4.jpg;1;1;;6364;Frosch;2869;2;1919;3;1497;2;2209;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;102;6;115;2PVIP_110_ski.new_gauss1.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;103;6;72;2PVIP_066_burro1_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;104;6;12;1PVIP_012_cabin2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;105;6;85;2PVIP_079_drumset_gauss5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;106;6;110;2PVIP_105_puppy1_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;107;6;47;1PVIP_047_toad2_gauss1.jpg;1;2;;8586;Frosch;2895;3;514;3;1157;3;1428;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;108;6;6;1PVIP_006_bike.jpg;1;1;;2106;Fahrrad;8642;3;760;4;3362;4;1452;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;109;6;67;2PVIP_061_boat_gauss3.jpg;1;1;;1474;Boot;2257;5;2387;4;1625;4;1646;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;110;6;28;1PVIP_028_knife.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;111;6;10;1PVIP_010_brain_gauss3.jpg;1;0;0;3402;Spinnennetz;9803;2;1918;2;2103;3;1991;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;112;6;102;2PVIP_097_leopard7.jpg;1;2;;1484;Jaguar;10703;5;1369;5;1241;5;1335;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;113;6;71;2PVIP_065_bulldog5_gauss3.jpg;1;1;;4651;Bulldoge;7772;3;1598;4;3190;3;1958;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;114;6;18;1PVIP_018_dog3_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;115;6;80;2PVIP_074_computer.jpg;1;0;2;8725;Knopf;2890;4;700;5;1351;3;1322;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;116;6;8;1PVIP_008_boat2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;117;6;39;1PVIP_039_rat_gauss1.jpg;1;0;1;2121;Katze;7812;4;2259;4;4815;4;1562;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;118;6;62;2PVIP_056_baby3_gauss5.jpg;1;2;;5878;Mensch;3824;3;1345;3;1458;2;926;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;119;6;41;1PVIP_041_rose.jpg;1;1;;1300;Rose;2223;4;3648;5;1908;5;1160;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;120;6;75;2PVIP_069_cat2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;121;6;100;2PVIP_095_knob_gauss1.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;122;6;68;2PVIP_062_book2_gauss3.5.jpg;1;1;;3247;aufgeschlagenes Buch;6562;2;639;4;1693;3;2243;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;123;6;5;1PVIP_005_bell_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;124;6;37;1PVIP_037_pfau_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;125;6;9;1PVIP_009_railroad_gauss5.jpg;1;1;;4496;Zug;2209;3;1293;3;1376;2;1489;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;126;6;35;1PVIP_035_orchid_gauss1.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;12:56:45;124;127;6;78;2PVIP_072_cigarette_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
04/12/2023;13:59:55;125;3;7;1;0PVIP_001_tank2bw_filt1_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;5;7;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;0;2;;10000;Pflanze;6506;2;4526;5;8526;2;87778;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;7;1;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;0;2;;10000;Pflanze;6506;2;4526;5;8526;2;87778;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;8;6;54;1PVIP_054_toilet_gauss5.jpg;1;0;2;8273;Wýrmflasche;3673;2;1583;2;6438;2;2392;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;9;6;118;2PVIP_113_whale.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;10;6;22;1PVIP_022_frog2_gauss4.jpg;1;1;;4713;Frosch;5097;4;4571;5;2585;5;1905;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;11;6;96;2PVIP_091_horn.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;12;6;88;2PVIP_083_eye.new_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;13;6;98;2PVIP_093_kamel_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;14;6;51;1PVIP_051_wheat_gauss1.5.jpg;1;2;;4760;Grýser;2740;2;1536;3;2713;2;2126;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;15;6;113;2PVIP_108_shark1_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;16;6;2;1PVIP_002_arrow_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;17;6;29;1PVIP_029_leopard3.jpg;1;2;;6046;Gepard;5062;2;1751;2;1064;2;2000;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;18;6;89;2PVIP_084_fish1_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;19;6;16;1PVIP_016_crone_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;20;6;32;1PVIP_032_mountain_gauss3.5.jpg;1;1;;2722;Berg;1786;3;2454;4;2586;4;2283;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;21;6;82;2PVIP_076_computer.new_gauss5.jpg;1;1;;3778;Laptop;2331;3;2232;5;2837;5;1984;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;22;6;20;1PVIP_020_fork.jpg;1;1;;3805;Gabel;3635;5;3754;5;1528;5;1369;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;23;6;34;1PVIP_034_octopus.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;24;6;6;1PVIP_006_bike.jpg;1;1;;2885;Fahrrad;2274;4;944;5;1410;5;1560;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;25;6;97;2PVIP_092_jet1_gauss5.jpg;1;2;;8181;Flugzeug;3729;2;1754;2;1258;2;1520;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;26;6;90;2PVIP_085_frog5.jpg;1;1;;9065;Frosch;3303;3;965;4;4518;4;1648;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;27;6;12;1PVIP_012_cabin2.jpg;1;0;;4705;Traktor;1999;3;1432;4;2390;3;1401;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;28;6;38;1PVIP_038_python2_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;29;6;49;1PVIP_049_turtle_gauss4.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;30;6;112;2PVIP_107_scorpion_gauss8.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;31;6;21;1PVIP_021_fox1_gauss1.jpg;1;1;;1501;Fuchs;3643;5;629;5;1252;5;1431;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;32;6;23;1PVIP_023_geese_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;33;6;42;1PVIP_042_sheep1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;34;6;9;1PVIP_009_railroad_gauss5.jpg;1;1;;3152;ICE;1912;4;651;4;2600;5;1687;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;35;6;70;2PVIP_064_bridge_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;36;6;19;1PVIP_019_elephant1_gauss2.jpg;1;1;;6111;Elefant;3569;2;395;2;1860;2;1038;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;37;6;14;1PVIP_014_chipmunk_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;38;6;30;1PVIP_030_lion1_gauss2.5.jpg;1;1;;1701;Lýwe;1871;4;703;5;906;5;1191;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;39;6;69;2PVIP_063_brick_gauss5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;40;6;115;2PVIP_110_ski.new_gauss1.jpg;1;1;;6680;Skier;3457;4;1553;5;425;5;3311;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;41;6;58;1PVIP_118_phone_gauss5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;42;6;73;2PVIP_067_carafe2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;43;6;57;1PVIP_117_pepper.jpg;1;1;;3790;Paprika;62192;3;1032;5;1958;5;1068;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;44;6;74;2PVIP_068_carafe3.jpg;1;2;;4440;Wasserkrug;3729;4;4681;4;1843;4;1803;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;45;6;116;2PVIP_111_snake3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;46;6;53;1PVIP_053_watch2.jpg;1;2;0;4878;Gullideckel;4007;2;2401;4;2999;3;543;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;47;6;1;1PVIP_001_accordi2_gauss4.jpg;1;1;;2739;Akkordeon;12001;4;1936;5;1609;5;1660;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;48;6;104;2PVIP_099_metro_gauss2.jpg;1;1;;2008;U-Bahn;5740;5;700;5;520;5;1022;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;49;6;39;1PVIP_039_rat_gauss1.jpg;1;1;;5011;Ratte;1897;5;535;5;249;5;1150;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;50;6;107;2PVIP_102_owl_gauss4.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;51;6;24;1PVIP_024_hamster2_gauss1.5.jpg;1;1;;3489;Hamster;2965;4;1214;4;1429;4;506;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;52;6;64;2PVIP_058_bagpipe_gauss6.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;53;6;109;2PVIP_104_piano.jpg;1;1;;1248;Klavier;1845;4;342;5;1680;5;1382;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;54;6;78;2PVIP_072_cigarette_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;55;6;47;1PVIP_047_toad2_gauss1.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;56;6;61;2PVIP_055_affe_gauss4.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;57;6;95;2PVIP_090_hawk_gauss4.jpg;1;2;;4330;Vogel;1738;5;926;5;384;5;1857;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;58;6;18;1PVIP_018_dog3_gauss2.5.jpg;1;0;0;7700;Costa Concordia;11327;3;2134;4;3975;3;1281;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;59;6;4;1PVIP_004_beetle1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;60;6;56;1PVIP_116_otter.jpg;1;0;;4838;Býr;1662;4;316;4;471;4;1273;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;61;6;62;2PVIP_056_baby3_gauss5.jpg;1;1;;4250;Kind;2783;3;260;5;705;5;1029;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;62;6;91;2PVIP_086_girl.jpg;1;1;;7022;liegende Frau;4268;4;4080;5;1570;5;1560;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;63;6;44;1PVIP_044_snake_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;64;6;8;1PVIP_008_boat2.jpg;1;2;;4019;Schiff;3262;4;301;5;3224;5;455;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;65;6;25;1PVIP_025_hare.new_gauss2.jpg;1;2;;1850;Kaninchen;3588;4;315;5;1078;5;2839;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;66;6;36;1PVIP_036_pen2.jpg;1;1;;8146;Stifte;2424;2;1176;3;2800;2;718;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;67;6;55;1PVIP_082_erdbeere_gauss1.jpg;1;1;;4997;Erdbeeren;30169;3;574;5;35294;5;1474;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;68;6;120;2PVIP_115_woman.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;69;6;27;1PVIP_027_squirrel.new_gauss4.jpg;1;1;;5535;Eichhýrnchen;3608;5;234;5;248;4;1270;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;70;6;48;1PVIP_048_tomb_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;71;6;83;2PVIP_077_cow3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;72;6;102;2PVIP_097_leopard7.jpg;1;2;;2175;Gepard;2127;5;260;5;289;5;1246;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;73;6;93;2PVIP_088_gun.jpg;1;1;;6120;Gewehr;3796;3;262;4;1395;4;1815;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;74;6;41;1PVIP_041_rose.jpg;1;1;;5194;Rose;2549;2;1018;3;1880;3;286;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;75;6;26;1PVIP_026_hedgehog.new_gauss2.jpg;1;1;;990;Igel;1290;5;269;5;234;5;606;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;76;6;3;1PVIP_003_beehive_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;77;6;50;1PVIP_050_typewriter_gauss5.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;78;6;80;2PVIP_074_computer.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;79;6;87;2PVIP_081_elephant2_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;80;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;81;6;10;1PVIP_010_brain_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;82;6;114;2PVIP_109_shoes2_gauss4.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;83;6;100;2PVIP_095_knob_gauss1.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;84;6;63;2PVIP_057_bag.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;85;6;52;1PVIP_052_wolf2.jpg;1;1;;2563;Wolf;62252;5;787;5;619;5;1363;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;86;6;94;2PVIP_089_hammer_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;87;6;68;2PVIP_062_book2_gauss3.5.jpg;1;1;;4358;Buch;2099;3;343;4;2546;3;332;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;88;6;67;2PVIP_061_boat_gauss3.jpg;1;2;;3150;Dampfer;2939;4;287;5;251;5;774;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;89;6;33;1PVIP_033_nashorn_gauss2.jpg;1;0;1;6963;Raubkatze;2535;3;1349;4;2182;4;1631;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;90;6;117;2PVIP_112_watch.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;91;6;40;1PVIP_040_robbe_gauss3.jpg;1;3;;2709;Katze;1829;4;231;5;246;5;782;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;92;6;5;1PVIP_005_bell_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;93;6;75;2PVIP_069_cat2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;94;6;101;2PVIP_096_lamb_gauss3.jpg;1;1;;2165;Lamm;1372;5;472;5;269;5;517;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;95;6;71;2PVIP_065_bulldog5_gauss3.jpg;1;1;;2980;Dogge;1909;5;577;5;530;5;1026;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;96;6;99;2PVIP_094_kettle2_gauss3.jpg;1;0;;7528;Tasche;3894;2;1000;3;2216;2;317;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;97;6;43;1PVIP_043_snail.new_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;98;6;45;1PVIP_045_spider.new_gauss1.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;99;6;110;2PVIP_105_puppy1_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;100;6;77;2PVIP_071_chair1_gauss3.jpg;1;2;;2871;Sessel;3614;5;1141;5;639;5;1498;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;101;6;119;2PVIP_114_wolf3.jpg;1;2;;4635;Fuchs;2569;4;278;5;1667;4;999;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;102;6;37;1PVIP_037_pfau_gauss3.jpg;1;1;;7041;Pfau;3391;4;6600;3;2307;4;2602;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;103;6;17;1PVIP_017_deer2_gauss1.jpg;1;2;;3236;Reh;3024;5;293;5;257;5;1080;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;104;6;103;2PVIP_098_lion2.jpg;1;1;;8213;Lýwe;2309;4;1635;4;3048;4;1662;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;105;6;66;2PVIP_060_bee2.jpg;1;2;;3448;Wespe;3092;4;1671;5;395;5;1299;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;106;6;28;1PVIP_028_knife.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;107;6;81;2PVIP_075_chair3_gauss5.jpg;1;1;;2091;Stuhl;2689;5;277;5;242;5;1214;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;108;6;13;1PVIP_013_cat.new_gauss3.jpg;1;1;;5588;Katze;2769;3;2191;5;1725;4;1208;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;109;6;105;2PVIP_100_mirror_gauss4.jpg;1;1;;6512;Spiegel;2870;2;868;3;3049;2;847;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;110;6;106;2PVIP_101_orange.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;111;6;108;2PVIP_103_panda_gauss6.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;112;6;46;1PVIP_046_tiger_gauss2.5.jpg;1;1;;2028;Tiger;4525;3;2667;5;2006;5;1537;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;113;6;111;2PVIP_106_saxophone1_gauss3.jpg;1;0;0;6950;Hand;2042;3;1009;4;2368;5;1811;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;114;6;31;1PVIP_031_lizard_gauss2.jpg;1;2;;3462;Krokodil;3049;3;1553;5;1434;5;993;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;115;6;15;1PVIP_015_crocodile1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;116;6;84;2PVIP_078_crocodile2_gauss2.jpg;1;1;;3890;Krokodil;3191;3;1224;4;814;4;1067;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;117;6;65;2PVIP_059_bear.new_gauss4.jpg;1;1;;3125;Grizzlybýr;7580;4;1843;5;1520;5;862;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;118;6;59;1PVIP_119_sewingmachine.jpg;1;1;;7191;Nýhmaschine;4625;5;491;5;591;3;2122;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;119;6;79;2PVIP_073_coffee_gauss5.jpg;1;2;;2612;Tasse;4013;5;270;5;587;5;2642;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;120;6;60;1PVIP_120_toaster.jpg;1;1;;3594;Toast;2716;5;491;5;336;5;1471;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;121;6;11;1PVIP_011_butterfly2.jpg;1;2;;7565;Kýfer;2130;2;562;3;3395;2;977;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;122;6;72;2PVIP_066_burro1_gauss3.jpg;1;1;;3564;Esel;91196;4;1106;5;653;5;594;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;123;6;86;2PVIP_080_ear_gauss2.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;124;6;92;2PVIP_087_goat_gauss5.jpg;1;1;;1163;Ziege;3802;4;2023;5;3036;5;916;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;125;6;85;2PVIP_079_drumset_gauss5.jpg;1;1;;2959;Schlagzeug;3059;3;291;5;544;5;1263;1;23;Germany/Deutschland;5;Abitur
04/12/2023;13:59:55;125;126;6;7;1PVIP_007_bird3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
